rank_2024,rank_2023,rank_2022,rank_2021,rank_2020,rank_2019,Firma,Miejscowość,GPW,Rok założenia (KRS),Rok założenia  biznesu w,REGON,KRS,NIP,Forma prawna,PK,Opis,Lista200,Rodzaj właściciela,S/J,year,current_assets,depreciation,employment,equity,exports,fixed_assets,gross_profit,income_tax,liabilities_and_provisions,net_profit,operating_profit,sales,total_assets,total_liabilities,wages_total
310.0,252,182.0,190.0,280.0,256.0,"Cognor Holding GK, Poraj",Poraj,SG),1991,2004.0,12859760,71799.0,1181234296,SA,2410,"Produkcja surówki, żelazostopów, żeliwa i stali oraz wyrobów hutniczych",górnictwo i hutnictwo,400,S,2019,564482.0,46236.0,2026.0,277191.0,520531.0,487249.0,22333.0,,,19772.0,54592.0,1901604.0,1051731.0,774540.0,181613.0
310.0,252,182.0,190.0,280.0,256.0,"Cognor Holding GK, Poraj",Poraj,SG),1991,2004.0,12859760,71799.0,1181234296,SA,2410,"Produkcja surówki, żelazostopów, żeliwa i stali oraz wyrobów hutniczych",górnictwo i hutnictwo,400,S,2020,516681.0,47708.0,1898.0,307014.0,896075.257,514518.0,32270.0,,724185.0,33546.0,66527.0,1733221.0,1031199.0,,174045.0
310.0,252,182.0,190.0,280.0,256.0,"Cognor Holding GK, Poraj",Poraj,SG),1991,2004.0,12859760,71799.0,1181234296,SA,2410,"Produkcja surówki, żelazostopów, żeliwa i stali oraz wyrobów hutniczych",górnictwo i hutnictwo,400,S,2021,940676.0,50620.0,1936.0,643869.0,727094.0,564496.0,452630.0,,861303.0,363526.0,467754.0,2811151.0,1505172.0,,205021.0
310.0,252,182.0,190.0,280.0,256.0,"Cognor Holding GK, Poraj",Poraj,SG),1991,2004.0,12859760,71799.0,1181234296,SA,2410,"Produkcja surówki, żelazostopów, żeliwa i stali oraz wyrobów hutniczych",górnictwo i hutnictwo,400,S,2022,1342661.0,11179.0,1902.0,1228431.0,1280898.0,740355.0,728704.0,,854585.0,610373.0,722726.0,3666690.0,2083016.0,,242135.0
310.0,252,182.0,190.0,280.0,256.0,"Cognor Holding GK, Poraj",Poraj,SG),1991,2004.0,12859760,71799.0,1181234296,SA,2410,"Produkcja surówki, żelazostopów, żeliwa i stali oraz wyrobów hutniczych",górnictwo i hutnictwo,400,S,2023,1092139.0,47158.0,1959.0,1241210.0,1146828.0,1181785.0,264996.0,,1032714.0,235808.0,203306.0,2721524.0,2273924.0,,188370.0
310.0,252,182.0,190.0,280.0,256.0,"Cognor Holding GK, Poraj",Poraj,SG),1991,2004.0,12859760,71799.0,1181234296,SA,2410,"Produkcja surówki, żelazostopów, żeliwa i stali oraz wyrobów hutniczych",górnictwo i hutnictwo,400,S,2024,1012020.0,48834.0,1889.0,1179510.0,919574.0,1614419.0,-69168.0,-11648.0,1446929.0,-57520.0,-25991.0,2293369.0,2626439.0,,251246.0
21.0,24,28.0,31.0,42.0,38.0,"Inter Cars SA GK, Warszawa",Warszawa,SG),1990,2001.0,14992887,8734.0,1181452946,SA,4531,"Sprzedaż hurtowa części i akcesoriów do pojazdów samochodowych, z wyłączeniem motocykli",motoryzacja,400,S,2019,3225027.0,130200.0,3337.5,2046687.0,4110508.0,1198866.0,279529.0,,,227096.0,331943.0,8764261.0,4423893.0,2377206.0,330980.0
21.0,24,28.0,31.0,42.0,38.0,"Inter Cars SA GK, Warszawa",Warszawa,SG),1990,2001.0,14992887,8734.0,1181452946,SA,4531,"Sprzedaż hurtowa części i akcesoriów do pojazdów samochodowych, z wyłączeniem motocykli",motoryzacja,400,S,2020,3464910.0,131150.0,3337.0,2395496.0,4657760.0,1213941.0,444474.0,,2283355.0,333320.0,507076.0,9159166.0,4678851.0,,309868.0
21.0,24,28.0,31.0,42.0,38.0,"Inter Cars SA GK, Warszawa",Warszawa,SG),1990,2001.0,14992887,8734.0,1181452946,SA,4531,"Sprzedaż hurtowa części i akcesoriów do pojazdów samochodowych, z wyłączeniem motocykli",motoryzacja,400,S,2021,5099370.0,130011.0,3819.0,3089684.0,6516345.0,1183296.0,877242.0,,3192982.0,699580.0,908713.0,12242047.0,6282666.0,,397071.0
21.0,24,28.0,31.0,42.0,38.0,"Inter Cars SA GK, Warszawa",Warszawa,SG),1990,2001.0,14992887,8734.0,1181452946,SA,4531,"Sprzedaż hurtowa części i akcesoriów do pojazdów samochodowych, z wyłączeniem motocykli",motoryzacja,400,S,2022,6555300.0,154976.0,3966.0,3815725.0,8376816.0,1450241.0,925800.0,,4189816.0,745698.0,1042232.0,15285101.0,8005541.0,,486253.0
21.0,24,28.0,31.0,42.0,38.0,"Inter Cars SA GK, Warszawa",Warszawa,SG),1990,2001.0,14992887,8734.0,1181452946,SA,4531,"Sprzedaż hurtowa części i akcesoriów do pojazdów samochodowych, z wyłączeniem motocykli",motoryzacja,400,S,2023,7550897.0,182433.0,3767.0,4437468.0,10294540.0,1720239.0,869182.0,,4833668.0,700297.0,1035089.0,18030309.0,9271136.0,,625877.0
21.0,24,28.0,31.0,42.0,38.0,"Inter Cars SA GK, Warszawa",Warszawa,SG),1990,2001.0,14992887,8734.0,1181452946,SA,4531,"Sprzedaż hurtowa części i akcesoriów do pojazdów samochodowych, z wyłączeniem motocykli",motoryzacja,400,S,2024,8546316.0,206825.0,4653.0,5111652.0,11291323.0,2219577.0,894096.0,172616.0,5654241.0,721480.0,1058722.0,19473078.0,10765893.0,,694262.0
17.0,17,21.0,51.0,64.0,75.0,"Toyota Central Europe sp. z o.o., Warszawa",Warszawa,PR,1991,1990.0,6741016,25715.0,5210123177,sp. z o.o.,4511,Sprzedaż hurtowa i detaliczna samochodów osobowych i furgonetek,motoryzacja,500,J,2019,2186255.0,2083.0,109.0,22698.0,2468.0,40236.0,6558.0,,,830.0,54239.0,5998015.0,2226491.0,2203793.0,30256.0
17.0,17,21.0,51.0,64.0,75.0,"Toyota Central Europe sp. z o.o., Warszawa",Warszawa,PR,1991,1990.0,6741016,25715.0,5210123177,sp. z o.o.,4511,Sprzedaż hurtowa i detaliczna samochodów osobowych i furgonetek,motoryzacja,500,J,2020,2559515.0,3699.0,109.0,55305.0,582.0,52342.0,39372.0,,2556552.0,33437.0,81922.0,6850732.0,2611857.0,,31133.0
17.0,17,21.0,51.0,64.0,75.0,"Toyota Central Europe sp. z o.o., Warszawa",Warszawa,PR,1991,1990.0,6741016,25715.0,5210123177,sp. z o.o.,4511,Sprzedaż hurtowa i detaliczna samochodów osobowych i furgonetek,motoryzacja,500,J,2021,2771069.0,4668.0,111.0,131329.0,1605.0,70297.0,131553.0,,2710037.0,109461.0,123316.0,8580990.0,2841366.0,,33130.0
17.0,17,21.0,51.0,64.0,75.0,"Toyota Central Europe sp. z o.o., Warszawa",Warszawa,PR,1991,1990.0,6741016,25715.0,5210123177,sp. z o.o.,4511,Sprzedaż hurtowa i detaliczna samochodów osobowych i furgonetek,motoryzacja,500,J,2022,5941964.0,11470.0,107.0,34068.0,5476956.0,120637.0,18673.0,,6028533.0,12200.0,181420.0,16435838.0,6062601.0,,36655.0
17.0,17,21.0,51.0,64.0,75.0,"Toyota Central Europe sp. z o.o., Warszawa",Warszawa,PR,1991,1990.0,6741016,25715.0,5210123177,sp. z o.o.,4511,Sprzedaż hurtowa i detaliczna samochodów osobowych i furgonetek,motoryzacja,500,J,2023,7162121.0,11470.0,107.0,193768.0,5476953.0,155090.0,234645.0,,7123443.0,171900.0,473368.0,21415542.0,7317211.0,,36655.0
17.0,17,21.0,51.0,64.0,75.0,"Toyota Central Europe sp. z o.o., Warszawa",Warszawa,PR,1991,1990.0,6741016,25715.0,5210123177,sp. z o.o.,4511,Sprzedaż hurtowa i detaliczna samochodów osobowych i furgonetek,motoryzacja,500,J,2024,6848037.0,13503.0,124.0,165948.0,6752808.0,179239.0,211532.0,67452.0,6861328.0,144080.0,484006.0,22622932.0,7027276.0,,45055.0
207.0,271,286.0,301.0,259.0,303.0,"Dom Development SA GK, Warszawa",Warszawa,SG),1996,2001.0,12212483,31483.0,5251492233,SA,4110,Realizacja projektów budowlanych związanych ze wznoszeniem budynków,budownictwo,540,S,2019,2892089.0,14944.0,355.0,1084231.0,0.0,68847.0,320482.0,,,256018.0,320690.0,1661721.0,2960936.0,1876705.0,94148.0
207.0,271,286.0,301.0,259.0,303.0,"Dom Development SA GK, Warszawa",Warszawa,SG),1996,2001.0,12212483,31483.0,5251492233,SA,4110,Realizacja projektów budowlanych związanych ze wznoszeniem budynków,budownictwo,540,S,2020,3182452.0,14736.0,408.0,1157471.0,0.0,70758.0,378627.0,,2095739.0,320246.0,386267.0,1815012.0,3253210.0,,111643.0
207.0,271,286.0,301.0,259.0,303.0,"Dom Development SA GK, Warszawa",Warszawa,SG),1996,2001.0,12212483,31483.0,5251492233,SA,4110,Realizacja projektów budowlanych związanych ze wznoszeniem budynków,budownictwo,540,S,2021,3767450.0,15264.0,482.0,1249178.0,0.0,110193.0,405485.0,,2628465.0,325252.0,413053.0,1897491.0,3877643.0,,112188.0
207.0,271,286.0,301.0,259.0,303.0,"Dom Development SA GK, Warszawa",Warszawa,SG),1996,2001.0,12212483,31483.0,5251492233,SA,4110,Realizacja projektów budowlanych związanych ze wznoszeniem budynków,budownictwo,540,S,2022,3936648.0,3973.0,532.0,1413273.0,0.0,175308.0,512620.0,,2698683.0,410297.0,501539.0,2419308.0,4111956.0,,154611.0
207.0,271,286.0,301.0,259.0,303.0,"Dom Development SA GK, Warszawa",Warszawa,SG),1996,2001.0,12212483,31483.0,5251492233,SA,4110,Realizacja projektów budowlanych związanych ze wznoszeniem budynków,budownictwo,540,S,2023,4406649.0,20704.0,591.0,1449540.0,0.0,156665.0,573255.0,,3113774.0,460250.0,558193.0,2550313.0,4563314.0,,163813.0
207.0,271,286.0,301.0,259.0,303.0,"Dom Development SA GK, Warszawa",Warszawa,SG),1996,2001.0,12212483,31483.0,5251492233,SA,4110,Realizacja projektów budowlanych związanych ze wznoszeniem budynków,budownictwo,540,S,2024,5081010.0,24761.0,697.0,1701836.0,0.0,207508.0,706432.0,137275.0,3586682.0,569157.0,697243.0,3168177.0,5288518.0,,201836.0
688.0,592,529.0,398.0,299.0,311.0,"Warbud SA, Warszawa",Warszawa,Nie,1992,2001.0,10029119,10823.0,5260152146,SA,4120,Roboty budowlane związane ze wznoszeniem budynków mieszkalnych i niemieszkalnych,budownictwo,540,J,2019,677047.0,20611.0,1338.0,129303.0,0.0,103446.0,49895.0,,,37292.0,54280.0,1641026.0,780493.0,651190.0,191867.0
688.0,592,529.0,398.0,299.0,311.0,"Warbud SA, Warszawa",Warszawa,Nie,1992,2001.0,10029119,10823.0,5260152146,SA,4120,Roboty budowlane związane ze wznoszeniem budynków mieszkalnych i niemieszkalnych,budownictwo,540,J,2020,759776.0,20675.0,1368.0,116255.0,0.0,137581.0,29445.0,,781102.0,21609.0,30581.0,1634766.0,897357.0,,226879.0
688.0,592,529.0,398.0,299.0,311.0,"Warbud SA, Warszawa",Warszawa,Nie,1992,2001.0,10029119,10823.0,5260152146,SA,4120,Roboty budowlane związane ze wznoszeniem budynków mieszkalnych i niemieszkalnych,budownictwo,540,J,2021,868469.0,22168.0,1242.0,15156.0,0.0,176982.0,-104728.0,,1030295.0,-72728.0,-106704.0,1467864.0,1045451.0,,230673.0
688.0,592,529.0,398.0,299.0,311.0,"Warbud SA, Warszawa",Warszawa,Nie,1992,2001.0,10029119,10823.0,5260152146,SA,4120,Roboty budowlane związane ze wznoszeniem budynków mieszkalnych i niemieszkalnych,budownictwo,540,J,2022,863359.0,20265.0,1120.0,44321.0,0.0,150144.0,30479.0,,969182.0,28080.0,14888.0,1374699.0,1013503.0,,208024.0
688.0,592,529.0,398.0,299.0,311.0,"Warbud SA, Warszawa",Warszawa,Nie,1992,2001.0,10029119,10823.0,5260152146,SA,4120,Roboty budowlane związane ze wznoszeniem budynków mieszkalnych i niemieszkalnych,budownictwo,540,J,2023,844625.0,14986.0,1054.0,71862.0,0.0,150542.0,32052.0,,923305.0,27475.0,1940.0,1270186.0,995167.0,,219399.0
688.0,592,529.0,398.0,299.0,311.0,"Warbud SA, Warszawa",Warszawa,Nie,1992,2001.0,10029119,10823.0,5260152146,SA,4120,Roboty budowlane związane ze wznoszeniem budynków mieszkalnych i niemieszkalnych,budownictwo,540,J,2024,801146.0,14882.0,900.0,106886.0,0.0,139720.0,34608.0,4334.0,833980.0,30274.0,17662.0,1142427.0,940866.0,,218279.0
236.0,190,203.0,173.0,203.0,243.0,"Dell sp. z o.o., Warszawa",Warszawa,PR,1992,2001.0,10562374,58844.0,5260206712,sp. z o.o.,4740,Sprzedaż detaliczna narzędzi technologii informacyjnej i komunikacyjnej,"media, telekomunkacja, IT",500,J,2019,747118.0,1222.0,210.0,90524.0,0.0,183394.0,30609.0,,,25158.0,39226.0,1966612.0,930512.0,839988.0,48880.0
236.0,190,203.0,173.0,203.0,243.0,"Dell sp. z o.o., Warszawa",Warszawa,PR,1992,2001.0,10562374,58844.0,5260206712,sp. z o.o.,4740,Sprzedaż detaliczna narzędzi technologii informacyjnej i komunikacyjnej,"media, telekomunkacja, IT",500,J,2020,543273.0,862.0,297.0,115625.0,0.0,215893.0,33493.0,,643541.0,25101.0,42860.0,2278691.0,759166.0,,69880.0
236.0,190,203.0,173.0,203.0,243.0,"Dell sp. z o.o., Warszawa",Warszawa,PR,1992,2001.0,10562374,58844.0,5260206712,sp. z o.o.,4740,Sprzedaż detaliczna narzędzi technologii informacyjnej i komunikacyjnej,"media, telekomunkacja, IT",500,J,2021,901845.0,1938.0,285.0,187953.0,0.0,357700.0,45278.0,,1071592.0,35422.0,57798.0,3063691.0,1259545.0,,96600.0
236.0,190,203.0,173.0,203.0,243.0,"Dell sp. z o.o., Warszawa",Warszawa,PR,1992,2001.0,10562374,58844.0,5260206712,sp. z o.o.,4740,Sprzedaż detaliczna narzędzi technologii informacyjnej i komunikacyjnej,"media, telekomunkacja, IT",500,J,2022,823348.0,3576.0,362.0,62879.0,0.0,483760.0,80649.0,,1244229.0,62572.0,92038.0,3213404.0,1307108.0,,113939.0
236.0,190,203.0,173.0,203.0,243.0,"Dell sp. z o.o., Warszawa",Warszawa,PR,1992,2001.0,10562374,58844.0,5260206712,sp. z o.o.,4740,Sprzedaż detaliczna narzędzi technologii informacyjnej i komunikacyjnej,"media, telekomunkacja, IT",500,J,2023,823348.0,2823.0,362.0,62879.0,0.0,483760.0,96183.0,,1244229.0,88376.0,103297.0,3392878.0,1307108.0,,171669.0
236.0,190,203.0,173.0,203.0,243.0,"Dell sp. z o.o., Warszawa",Warszawa,PR,1992,2001.0,10562374,58844.0,5260206712,sp. z o.o.,4740,Sprzedaż detaliczna narzędzi technologii informacyjnej i komunikacyjnej,"media, telekomunkacja, IT",500,J,2024,988601.0,1960.0,556.0,76167.0,0.0,373329.0,83471.0,7611.0,1285763.0,75860.0,76284.0,2856768.0,1361930.0,,170844.0
4.0,3,3.0,4.0,3.0,4.0,"PGE Polska Grupa Energetyczna GK SA, Lublin",Lublin,SG),2007,2001.0,6227638,59307.0,5260250541,SA,7010,"Działalność firm centralnych (head offices) i holdingów, z wyłączeniem holdingów finansowych",energetyka,145,S,2019,12595000.0,11316000.0,41934.0,43137000.0,150000.0,65055000.0,-4703000.0,,,-3928000.0,-4175000.0,37627000.0,77650000.0,34513000.0,4658000.0
4.0,3,3.0,4.0,3.0,4.0,"PGE Polska Grupa Energetyczna GK SA, Lublin",Lublin,SG),2007,2001.0,6227638,59307.0,5260250541,SA,7010,"Działalność firm centralnych (head offices) i holdingów, z wyłączeniem holdingów finansowych",energetyka,145,S,2020,15096000.0,4558000.0,40141.0,43501000.0,2907000.0,66498000.0,314000.0,,38093000.0,148000.0,1408000.0,45766000.0,81594000.0,,4692000.0
4.0,3,3.0,4.0,3.0,4.0,"PGE Polska Grupa Energetyczna GK SA, Lublin",Lublin,SG),2007,2001.0,6227638,59307.0,5260250541,SA,7010,"Działalność firm centralnych (head offices) i holdingów, z wyłączeniem holdingów finansowych",energetyka,145,S,2021,22727000.0,4412000.0,38001.0,48291000.0,5274000.0,66239000.0,4871000.0,,40675000.0,3945000.0,5123000.0,52730000.0,88966000.0,,4583000.0
4.0,3,3.0,4.0,3.0,4.0,"PGE Polska Grupa Energetyczna GK SA, Lublin",Lublin,SG),2007,2001.0,6227638,59307.0,5260250541,SA,7010,"Działalność firm centralnych (head offices) i holdingów, z wyłączeniem holdingów finansowych",energetyka,145,S,2022,34046000.0,1103000.0,38013.0,54383000.0,29000.0,71732000.0,4110000.0,,51395000.0,3390000.0,4299000.0,73435000.0,105778000.0,,5033000.0
4.0,3,3.0,4.0,3.0,4.0,"PGE Polska Grupa Energetyczna GK SA, Lublin",Lublin,SG),2007,2001.0,6227638,59307.0,5260250541,SA,7010,"Działalność firm centralnych (head offices) i holdingów, z wyłączeniem holdingów finansowych",energetyka,145,S,2023,35103000.0,13455000.0,42552.0,47855000.0,25000.0,78340000.0,-4055000.0,,65588000.0,-4902000.0,-3431000.0,95964000.0,113443000.0,,6287000.0
4.0,3,3.0,4.0,3.0,4.0,"PGE Polska Grupa Energetyczna GK SA, Lublin",Lublin,SG),2007,2001.0,6227638,59307.0,5260250541,SA,7010,"Działalność firm centralnych (head offices) i holdingów, z wyłączeniem holdingów finansowych",energetyka,145,S,2024,27692000.0,12279000.0,41975.0,45529000.0,31000.0,76302000.0,-772000.0,2316000.0,58465000.0,-3088000.0,-65000.0,64483000.0,103994000.0,,7117000.0
46.0,42,40.0,33.0,27.0,21.0,"Orange Polska SA GK, Warszawa",Warszawa,SG),1991,2001.0,12100784,10681.0,5260250995,SA,6110,Działalność w zakresie telekomunikacji przewodowej,"media, telekomunkacja, IT",540,S,2019,3493000.0,2840000.0,12376.0,10557000.0,0.0,20847000.0,118000.0,,,82000.0,415000.0,11406000.0,24340000.0,13774000.0,1659000.0
46.0,42,40.0,33.0,27.0,21.0,"Orange Polska SA GK, Warszawa",Warszawa,SG),1991,2001.0,12100784,10681.0,5260250995,SA,6110,Działalność w zakresie telekomunikacji przewodowej,"media, telekomunkacja, IT",540,S,2020,3363000.0,2945000.0,11381.0,10599000.0,0.0,20937000.0,62000.0,,13701000.0,46000.0,404000.0,11508000.0,24300000.0,,1649000.0
46.0,42,40.0,33.0,27.0,21.0,"Orange Polska SA GK, Warszawa",Warszawa,SG),1991,2001.0,12100784,10681.0,5260250995,SA,6110,Działalność w zakresie telekomunikacji przewodowej,"media, telekomunkacja, IT",540,S,2021,4137000.0,2730000.0,10452.0,12611000.0,0.0,22020000.0,1930000.0,,13546000.0,1672000.0,2211000.0,11928000.0,26157000.0,,1597000.0
46.0,42,40.0,33.0,27.0,21.0,"Orange Polska SA GK, Warszawa",Warszawa,SG),1991,2001.0,12100784,10681.0,5260250995,SA,6110,Działalność w zakresie telekomunikacji przewodowej,"media, telekomunkacja, IT",540,S,2022,4507000.0,646000.0,9764.0,13453000.0,0.0,22259000.0,867000.0,,13313000.0,724000.0,1161000.0,12488000.0,26766000.0,,1602000.0
46.0,42,40.0,33.0,27.0,21.0,"Orange Polska SA GK, Warszawa",Warszawa,SG),1991,2001.0,12100784,10681.0,5260250995,SA,6110,Działalność w zakresie telekomunikacji przewodowej,"media, telekomunkacja, IT",540,S,2023,4070000.0,2571000.0,9368.0,13446000.0,0.0,22756000.0,1008000.0,,13380000.0,818000.0,1221000.0,12970000.0,26826000.0,,1624000.0
46.0,42,40.0,33.0,27.0,21.0,"Orange Polska SA GK, Warszawa",Warszawa,SG),1991,2001.0,12100784,10681.0,5260250995,SA,6110,Działalność w zakresie telekomunikacji przewodowej,"media, telekomunkacja, IT",540,S,2024,3791000.0,2589000.0,4567.0,13641000.0,0.0,22807000.0,1128000.0,215000.0,12957000.0,913000.0,1419000.0,12732000.0,26598000.0,,1668000.0
70.0,62,73.0,57.0,49.0,48.0,"Budimex SA GK, Warszawa",Warszawa,SG),1968,2001.0,10732630,1764.0,5261003187,SA,4211,Roboty związane z budową dróg i autostrad,budownictwo,540,S,2019,5239417.0,105679.0,7478.0,836640.0,408024.0,1434542.0,332357.0,,,228851.0,318394.0,7569663.0,6673959.0,5837319.0,1024973.0
70.0,62,73.0,57.0,49.0,48.0,"Budimex SA GK, Warszawa",Warszawa,SG),1968,2001.0,10732630,1764.0,5261003187,SA,4211,Roboty związane z budową dróg i autostrad,budownictwo,540,S,2020,5925973.0,137624.0,7273.0,1187271.0,378947.0,1536267.0,622040.0,,6274969.0,313696.0,638572.0,7709106.0,7462240.0,,1205994.0
70.0,62,73.0,57.0,49.0,48.0,"Budimex SA GK, Warszawa",Warszawa,SG),1968,2001.0,10732630,1764.0,5261003187,SA,4211,Roboty związane z budową dróg i autostrad,budownictwo,540,S,2021,5190905.0,146607.0,6939.0,1361007.0,343810.0,1672413.0,554496.0,,5502311.0,465946.0,587085.0,7911192.0,6863318.0,,1235434.0
70.0,62,73.0,57.0,49.0,48.0,"Budimex SA GK, Warszawa",Warszawa,SG),1968,2001.0,10732630,1764.0,5261003187,SA,4211,Roboty związane z budową dróg i autostrad,budownictwo,540,S,2022,5569074.0,152387.0,7022.0,1299455.0,328953.0,1818134.0,648934.0,,6087753.0,548129.0,562427.0,8619054.0,7387208.0,,1341790.0
70.0,62,73.0,57.0,49.0,48.0,"Budimex SA GK, Warszawa",Warszawa,SG),1968,2001.0,10732630,1764.0,5261003187,SA,4211,Roboty związane z budową dróg i autostrad,budownictwo,540,S,2023,6416465.0,136653.0,7337.0,1570298.0,412545.0,2001776.0,929612.0,,6847943.0,746065.0,781127.0,9801515.0,8418241.0,,1536436.0
70.0,62,73.0,57.0,49.0,48.0,"Budimex SA GK, Warszawa",Warszawa,SG),1968,2001.0,10732630,1764.0,5261003187,SA,4211,Roboty związane z budową dróg i autostrad,budownictwo,540,S,2024,5700806.0,140313.0,7665.0,1283317.0,624022.0,2115524.0,839746.0,216137.0,6533013.0,623609.0,743830.0,9117843.0,7816330.0,,1695608.0
67.0,72,60.0,58.0,55.0,51.0,"Castorama Polska sp. z o.o., Warszawa ",Warszawa,PR,1997,2001.0,10817199,24785.0,5261009959,sp. z o.o.,4752,"Sprzedaż detaliczna drobnych wyrobów metalowych, farb i szkła prowadzona w wyspecjalizowanych sklepach",handel detaliczny,500,J,2019,3480356.0,69610.0,11757.0,6513636.0,0.0,4258928.0,545534.0,,,394364.0,430568.0,7245821.0,7739284.0,1225648.0,934168.0
67.0,72,60.0,58.0,55.0,51.0,"Castorama Polska sp. z o.o., Warszawa ",Warszawa,PR,1997,2001.0,10817199,24785.0,5261009959,sp. z o.o.,4752,"Sprzedaż detaliczna drobnych wyrobów metalowych, farb i szkła prowadzona w wyspecjalizowanych sklepach",handel detaliczny,500,J,2020,4021946.0,79541.0,12267.0,6795266.0,0.0,4330577.0,414822.0,,1557257.0,291324.0,408535.0,7833891.0,8352523.0,,942592.0
67.0,72,60.0,58.0,55.0,51.0,"Castorama Polska sp. z o.o., Warszawa ",Warszawa,PR,1997,2001.0,10817199,24785.0,5261009959,sp. z o.o.,4752,"Sprzedaż detaliczna drobnych wyrobów metalowych, farb i szkła prowadzona w wyspecjalizowanych sklepach",handel detaliczny,500,J,2021,3055835.0,90093.0,12895.0,5791820.0,0.0,4408446.0,446409.0,,1672461.0,354689.0,420218.0,8250932.0,7464281.0,,1051699.0
67.0,72,60.0,58.0,55.0,51.0,"Castorama Polska sp. z o.o., Warszawa ",Warszawa,PR,1997,2001.0,10817199,24785.0,5261009959,sp. z o.o.,4752,"Sprzedaż detaliczna drobnych wyrobów metalowych, farb i szkła prowadzona w wyspecjalizowanych sklepach",handel detaliczny,500,J,2022,3258663.0,107459.0,12778.0,6222306.0,0.0,4484930.0,998321.0,,1521287.0,908435.0,453341.0,9648773.0,7743593.0,,1028455.89
67.0,72,60.0,58.0,55.0,51.0,"Castorama Polska sp. z o.o., Warszawa ",Warszawa,PR,1997,2001.0,10817199,24785.0,5261009959,sp. z o.o.,4752,"Sprzedaż detaliczna drobnych wyrobów metalowych, farb i szkła prowadzona w wyspecjalizowanych sklepach",handel detaliczny,500,J,2023,3277983.0,129404.0,12422.0,6241895.0,0.0,4505677.0,212524.0,,1541765.0,313089.0,93212.0,8952169.0,7783660.0,,1217926.0
67.0,72,60.0,58.0,55.0,51.0,"Castorama Polska sp. z o.o., Warszawa ",Warszawa,PR,1997,2001.0,10817199,24785.0,5261009959,sp. z o.o.,4752,"Sprzedaż detaliczna drobnych wyrobów metalowych, farb i szkła prowadzona w wyspecjalizowanych sklepach",handel detaliczny,500,J,2024,3277983.0,138334.0,12397.0,6241895.0,0.0,4505677.0,170915.0,36606.0,1541765.0,134309.0,126555.0,9221810.0,7783660.0,,386181.0
539.0,605,574.0,439.0,548.0,833.0,"Mennica Polska SA GK, Warszawa",Warszawa,SG),1766,2001.0,10635937,19196.0,5270023255,SA,3211,PRZETWÓRSTWO PRZEMYSŁOWE,produkcja,425,S,2019,635848.0,20983.0,362.0,558478.0,57779.0,334321.0,9654.0,,,-1203.0,23520.0,669372.0,970169.0,411691.0,39485.0
539.0,605,574.0,439.0,548.0,833.0,"Mennica Polska SA GK, Warszawa",Warszawa,SG),1766,2001.0,10635937,19196.0,5270023255,SA,3211,PRZETWÓRSTWO PRZEMYSŁOWE,produkcja,425,S,2020,520998.0,21128.0,373.0,587475.0,28993.0,361289.0,68875.0,,294812.0,55542.0,77732.0,943434.0,882287.0,,41278.0
539.0,605,574.0,439.0,548.0,833.0,"Mennica Polska SA GK, Warszawa",Warszawa,SG),1766,2001.0,10635937,19196.0,5270023255,SA,3211,PRZETWÓRSTWO PRZEMYSŁOWE,produkcja,425,S,2021,558026.0,22418.0,360.0,641102.0,35643.0,359743.0,112888.0,,276667.0,89423.0,88393.0,1309211.0,917769.0,,42496.0
539.0,605,574.0,439.0,548.0,833.0,"Mennica Polska SA GK, Warszawa",Warszawa,SG),1766,2001.0,10635937,19196.0,5270023255,SA,3211,PRZETWÓRSTWO PRZEMYSŁOWE,produkcja,425,S,2022,602585.0,18763.0,371.0,637686.0,69234.0,364550.0,37838.0,,329449.0,32448.0,53884.0,1282427.0,967135.0,,52676.0
539.0,605,574.0,439.0,548.0,833.0,"Mennica Polska SA GK, Warszawa",Warszawa,SG),1766,2001.0,10635937,19196.0,5270023255,SA,3211,PRZETWÓRSTWO PRZEMYSŁOWE,produkcja,425,S,2023,715040.0,20047.0,383.0,749623.0,174834.0,375135.0,141196.0,,340552.0,117050.0,120152.0,1233239.0,1090175.0,,51298.0
539.0,605,574.0,439.0,548.0,833.0,"Mennica Polska SA GK, Warszawa",Warszawa,SG),1766,2001.0,10635937,19196.0,5270023255,SA,3211,PRZETWÓRSTWO PRZEMYSŁOWE,produkcja,425,S,2024,882884.0,21824.0,407.0,780152.0,310813.0,514185.0,117760.0,22890.0,616917.0,94870.0,102044.0,1388855.0,1397069.0,,57182.0
266.0,276,297.0,242.0,220.0,312.0,"Action SA, Piaseczno",Piaseczno,SG),1993,2004.0,11909816,214038.0,5271107221,SA,4690,Sprzedaż hurtowa niewyspecjalizowana,"media, telekomunkacja, IT",400,J,2019,381770.0,8235.0,448.0,99198.0,955510.4957200002,159911.0,2208.0,,,2208.0,2308.0,1640961.0,541681.0,442483.0,48357.0
266.0,276,297.0,242.0,220.0,312.0,"Action SA, Piaseczno",Piaseczno,SG),1993,2004.0,11909816,214038.0,5271107221,SA,4690,Sprzedaż hurtowa niewyspecjalizowana,"media, telekomunkacja, IT",400,J,2020,470260.0,8023.0,448.0,300437.0,1104739.0,159296.0,180463.0,,329119.0,185890.0,157997.0,2062352.0,629556.0,,48680.0
